"agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"USGS","02335000",1996-09-01,1150,"A"
"USGS","02335000",1996-09-02,1310,"A"
"USGS","02335000",1996-09-03,2360,"A"
"USGS","02335000",1996-09-04,2580,"A"
"USGS","02335000",1996-09-05,2560,"A"
"USGS","02335000",1996-09-06,2560,"A"
"USGS","02335000",1996-09-07,1220,"A"
"USGS","02335000",1996-09-08,1150,"A"
"USGS","02335000",1996-09-09,2090,"A"
"USGS","02335000",1996-09-10,2380,"A"
"USGS","02335000",1996-09-11,2200,"A"
"USGS","02335000",1996-09-12,2200,"A"
"USGS","02335000",1996-09-13,2190,"A"
"USGS","02335000",1996-09-14,1130,"A"
"USGS","02335000",1996-09-15,857,"A"
"USGS","02335000",1996-09-16,2130,"A"
"USGS","02335000",1996-09-17,2630,"A"
"USGS","02335000",1996-09-18,2430,"A"
"USGS","02335000",1996-09-19,2590,"A"
"USGS","02335000",1996-09-20,2380,"A"
"USGS","02335000",1996-09-21,1230,"A"
"USGS","02335000",1996-09-22,1060,"A"
"USGS","02335000",1996-09-23,1470,"A"
"USGS","02335000",1996-09-24,1800,"A"
"USGS","02335000",1996-09-25,1800,"A"
"USGS","02335000",1996-09-26,2110,"A"
"USGS","02335000",1996-09-27,1900,"A"
"USGS","02335000",1996-09-28,1430,"A"
"USGS","02335000",1996-09-29,930,"A"
"USGS","02335000",1996-09-30,1520,"A"
"USGS","02335000",1996-10-01,2390,"A"
"USGS","02335000",1996-10-02,1830,"A"
"USGS","02335000",1996-10-03,2060,"A"
"USGS","02335000",1996-10-04,1880,"A"
"USGS","02335000",1996-10-05,2110,"A"
"USGS","02335000",1996-10-06,677,"A"
"USGS","02335000",1996-10-07,2140,"A"
"USGS","02335000",1996-10-08,2740,"A"
"USGS","02335000",1996-10-09,2610,"A"
"USGS","02335000",1996-10-10,2710,"A"
"USGS","02335000",1996-10-11,2400,"A"
"USGS","02335000",1996-10-12,1440,"A"
"USGS","02335000",1996-10-13,1110,"A"
"USGS","02335000",1996-10-14,1220,"A"
"USGS","02335000",1996-10-15,1490,"A"
"USGS","02335000",1996-10-16,1470,"A"
"USGS","02335000",1996-10-17,1920,"A"
"USGS","02335000",1996-10-18,1920,"A"
"USGS","02335000",1996-10-19,1010,"A"
"USGS","02335000",1996-10-20,724,"A"
"USGS","02335000",1996-10-21,1230,"A"
"USGS","02335000",1996-10-22,2170,"A"
"USGS","02335000",1996-10-23,1830,"A"
"USGS","02335000",1996-10-24,876,"A"
"USGS","02335000",1996-10-25,1970,"A"
"USGS","02335000",1996-10-26,708,"A"
"USGS","02335000",1996-10-27,777,"A"
"USGS","02335000",1996-10-28,1060,"A"
"USGS","02335000",1996-10-29,1740,"A"
"USGS","02335000",1996-10-30,1650,"A"
"USGS","02335000",1996-10-31,1340,"A"
"USGS","02335000",1996-11-01,1770,"A"
"USGS","02335000",1996-11-02,882,"A"
"USGS","02335000",1996-11-03,1050,"A"
"USGS","02335000",1996-11-04,807,"A"
"USGS","02335000",1996-11-05,2190,"A"
"USGS","02335000",1996-11-06,1480,"A"
"USGS","02335000",1996-11-07,963,"A"
"USGS","02335000",1996-11-08,2590,"A"
"USGS","02335000",1996-11-09,1460,"A"
"USGS","02335000",1996-11-10,1090,"A"
"USGS","02335000",1996-11-11,1430,"A"
"USGS","02335000",1996-11-12,834,"A"
"USGS","02335000",1996-11-13,2110,"A"
"USGS","02335000",1996-11-14,798,"A"
"USGS","02335000",1996-11-15,1480,"A"
"USGS","02335000",1996-11-16,1310,"A"
"USGS","02335000",1996-11-17,698,"A"
"USGS","02335000",1996-11-18,1160,"A"
"USGS","02335000",1996-11-19,1450,"A"
"USGS","02335000",1996-11-20,1090,"A"
"USGS","02335000",1996-11-21,1260,"A"
"USGS","02335000",1996-11-22,1520,"A"
"USGS","02335000",1996-11-23,1410,"A"
"USGS","02335000",1996-11-24,716,"A"
"USGS","02335000",1996-11-25,1250,"A"
"USGS","02335000",1996-11-26,1560,"A"
"USGS","02335000",1996-11-27,1490,"A"
"USGS","02335000",1996-11-28,1220,"A"
"USGS","02335000",1996-11-29,1510,"A"
"USGS","02335000",1996-11-30,1380,"A"
"USGS","02335000",1996-12-01,1550,"A"
"USGS","02335000",1996-12-02,1460,"A"
"USGS","02335000",1996-12-03,970,"A"
"USGS","02335000",1996-12-04,1450,"A"
"USGS","02335000",1996-12-05,1100,"A"
"USGS","02335000",1996-12-06,750,"A"
"USGS","02335000",1996-12-07,1070,"A"
"USGS","02335000",1996-12-08,711,"A"
"USGS","02335000",1996-12-09,1050,"A"
"USGS","02335000",1996-12-10,1240,"A"
"USGS","02335000",1996-12-11,1070,"A"
"USGS","02335000",1996-12-12,1110,"A"
"USGS","02335000",1996-12-13,1330,"A"
"USGS","02335000",1996-12-14,1090,"A"
"USGS","02335000",1996-12-15,719,"A"
"USGS","02335000",1996-12-16,1220,"A"
"USGS","02335000",1996-12-17,1150,"A"
"USGS","02335000",1996-12-18,1100,"A"
"USGS","02335000",1996-12-19,1350,"A"
"USGS","02335000",1996-12-20,2170,"A"
"USGS","02335000",1996-12-21,1020,"A"
"USGS","02335000",1996-12-22,705,"A"
"USGS","02335000",1996-12-23,1050,"A"
"USGS","02335000",1996-12-24,762,"A"
"USGS","02335000",1996-12-25,1390,"A"
"USGS","02335000",1996-12-26,1740,"A"
"USGS","02335000",1996-12-27,1890,"A"
"USGS","02335000",1996-12-28,1090,"A"
"USGS","02335000",1996-12-29,712,"A"
"USGS","02335000",1996-12-30,742,"A"
"USGS","02335000",1996-12-31,1580,"A"
"USGS","02335000",1997-01-01,1070,"A"
"USGS","02335000",1997-01-02,1060,"A"
"USGS","02335000",1997-01-03,1050,"A"
"USGS","02335000",1997-01-04,1040,"A"
"USGS","02335000",1997-01-05,1100,"A"
"USGS","02335000",1997-01-06,845,"A"
"USGS","02335000",1997-01-07,1120,"A"
"USGS","02335000",1997-01-08,1200,"A"
"USGS","02335000",1997-01-09,2440,"A"
"USGS","02335000",1997-01-10,1800,"A"
"USGS","02335000",1997-01-11,1390,"A"
"USGS","02335000",1997-01-12,811,"A"
"USGS","02335000",1997-01-13,783,"A"
"USGS","02335000",1997-01-14,1560,"A"
"USGS","02335000",1997-01-15,1100,"A"
"USGS","02335000",1997-01-16,1490,"A"
"USGS","02335000",1997-01-17,1930,"A"
"USGS","02335000",1997-01-18,850,"A"
"USGS","02335000",1997-01-19,1120,"A"
"USGS","02335000",1997-01-20,823,"A"
"USGS","02335000",1997-01-21,1770,"A"
"USGS","02335000",1997-01-22,1480,"A"
"USGS","02335000",1997-01-23,815,"A"
"USGS","02335000",1997-01-24,1260,"A"
"USGS","02335000",1997-01-25,1630,"A"
"USGS","02335000",1997-01-26,892,"A"
"USGS","02335000",1997-01-27,1840,"A"
"USGS","02335000",1997-01-28,1210,"A"
"USGS","02335000",1997-01-29,1630,"A"
"USGS","02335000",1997-01-30,2250,"A"
"USGS","02335000",1997-01-31,1540,"A"
"USGS","02335000",1997-02-01,810,"A"
"USGS","02335000",1997-02-02,1090,"A"
"USGS","02335000",1997-02-03,1160,"A"
"USGS","02335000",1997-02-04,2420,"A"
"USGS","02335000",1997-02-05,2370,"A"
"USGS","02335000",1997-02-06,2120,"A"
"USGS","02335000",1997-02-07,3190,"A"
"USGS","02335000",1997-02-08,1280,"A"
"USGS","02335000",1997-02-09,894,"A"
"USGS","02335000",1997-02-10,2240,"A"
"USGS","02335000",1997-02-11,1600,"A"
"USGS","02335000",1997-02-12,2510,"A"
"USGS","02335000",1997-02-13,2200,"A"
"USGS","02335000",1997-02-14,2650,"A"
"USGS","02335000",1997-02-15,2390,"A"
"USGS","02335000",1997-02-16,1010,"A"
"USGS","02335000",1997-02-17,1400,"A"
"USGS","02335000",1997-02-18,2700,"A"
"USGS","02335000",1997-02-19,2470,"A"
"USGS","02335000",1997-02-20,2560,"A"
"USGS","02335000",1997-02-21,1270,"A"
"USGS","02335000",1997-02-22,1430,"A"
"USGS","02335000",1997-02-23,834,"A"
"USGS","02335000",1997-02-24,2280,"A"
"USGS","02335000",1997-02-25,1900,"A"
"USGS","02335000",1997-02-26,2590,"A"
"USGS","02335000",1997-02-27,2230,"A"
"USGS","02335000",1997-02-28,5470,"A"
"USGS","02335000",1997-03-01,3740,"A"
"USGS","02335000",1997-03-02,1390,"A"
"USGS","02335000",1997-03-03,1400,"A"
"USGS","02335000",1997-03-04,5180,"A"
"USGS","02335000",1997-03-05,5600,"A"
"USGS","02335000",1997-03-06,5120,"A"
"USGS","02335000",1997-03-07,5640,"A"
"USGS","02335000",1997-03-08,3810,"A"
"USGS","02335000",1997-03-09,3510,"A"
"USGS","02335000",1997-03-10,2600,"A"
"USGS","02335000",1997-03-11,3320,"A"
"USGS","02335000",1997-03-12,2660,"A"
"USGS","02335000",1997-03-13,2770,"A"
"USGS","02335000",1997-03-14,1800,"A"
"USGS","02335000",1997-03-15,2970,"A"
"USGS","02335000",1997-03-16,863,"A"
"USGS","02335000",1997-03-17,3620,"A"
"USGS","02335000",1997-03-18,6410,"A"
"USGS","02335000",1997-03-19,5260,"A"
"USGS","02335000",1997-03-20,5910,"A"
"USGS","02335000",1997-03-21,5490,"A"
"USGS","02335000",1997-03-22,3000,"A"
"USGS","02335000",1997-03-23,789,"A"
"USGS","02335000",1997-03-24,3500,"A"
"USGS","02335000",1997-03-25,4370,"A"
"USGS","02335000",1997-03-26,4370,"A"
"USGS","02335000",1997-03-27,4730,"A"
"USGS","02335000",1997-03-28,3470,"A"
"USGS","02335000",1997-03-29,2400,"A"
"USGS","02335000",1997-03-30,777,"A"
"USGS","02335000",1997-03-31,1200,"A"
"USGS","02335000",1997-04-01,2130,"A"
"USGS","02335000",1997-04-02,2240,"A"
"USGS","02335000",1997-04-03,2060,"A"
"USGS","02335000",1997-04-04,2120,"A"
"USGS","02335000",1997-04-05,928,"A"
"USGS","02335000",1997-04-06,1880,"A"
"USGS","02335000",1997-04-07,1930,"A"
"USGS","02335000",1997-04-08,3060,"A"
"USGS","02335000",1997-04-09,2940,"A"
"USGS","02335000",1997-04-10,3120,"A"
"USGS","02335000",1997-04-11,2510,"A"
"USGS","02335000",1997-04-12,2330,"A"
"USGS","02335000",1997-04-13,820,"A"
"USGS","02335000",1997-04-14,1950,"A"
"USGS","02335000",1997-04-15,2420,"A"
"USGS","02335000",1997-04-16,2950,"A"
"USGS","02335000",1997-04-17,3080,"A"
"USGS","02335000",1997-04-18,4270,"A"
"USGS","02335000",1997-04-19,1450,"A"
"USGS","02335000",1997-04-20,843,"A"
"USGS","02335000",1997-04-21,1710,"A"
"USGS","02335000",1997-04-22,3550,"A"
"USGS","02335000",1997-04-23,3560,"A"
"USGS","02335000",1997-04-24,3360,"A"
"USGS","02335000",1997-04-25,3000,"A"
"USGS","02335000",1997-04-26,1370,"A"
"USGS","02335000",1997-04-27,1070,"A"
"USGS","02335000",1997-04-28,3140,"A"
"USGS","02335000",1997-04-29,2730,"A"
"USGS","02335000",1997-04-30,3010,"A"
"USGS","02335000",1997-05-01,3460,"A"
"USGS","02335000",1997-05-02,3360,"A"
"USGS","02335000",1997-05-03,3960,"A"
"USGS","02335000",1997-05-04,1480,"A"
"USGS","02335000",1997-05-05,2430,"A"
"USGS","02335000",1997-05-06,2920,"A"
"USGS","02335000",1997-05-07,3290,"A"
"USGS","02335000",1997-05-08,3980,"A"
"USGS","02335000",1997-05-09,5150,"A"
"USGS","02335000",1997-05-10,1400,"A"
"USGS","02335000",1997-05-11,851,"A"
"USGS","02335000",1997-05-12,2000,"A"
"USGS","02335000",1997-05-13,3010,"A"
"USGS","02335000",1997-05-14,3740,"A"
"USGS","02335000",1997-05-15,3660,"A"
"USGS","02335000",1997-05-16,2880,"A"
"USGS","02335000",1997-05-17,1320,"A"
"USGS","02335000",1997-05-18,722,"A"
"USGS","02335000",1997-05-19,2160,"A"
"USGS","02335000",1997-05-20,3820,"A"
"USGS","02335000",1997-05-21,2100,"A"
"USGS","02335000",1997-05-22,1860,"A"
"USGS","02335000",1997-05-23,2090,"A"
"USGS","02335000",1997-05-24,1400,"A"
"USGS","02335000",1997-05-25,915,"A"
"USGS","02335000",1997-05-26,1810,"A"
"USGS","02335000",1997-05-27,2390,"A"
"USGS","02335000",1997-05-28,2700,"A"
"USGS","02335000",1997-05-29,2530,"A"
"USGS","02335000",1997-05-30,2870,"A"
"USGS","02335000",1997-05-31,1940,"A"
"USGS","02335000",1997-06-01,1590,"A"
"USGS","02335000",1997-06-02,1670,"A"
"USGS","02335000",1997-06-03,1270,"A"
"USGS","02335000",1997-06-04,2350,"A"
"USGS","02335000",1997-06-05,3250,"A"
"USGS","02335000",1997-06-06,3120,"A"
"USGS","02335000",1997-06-07,923,"A"
"USGS","02335000",1997-06-08,1110,"A"
"USGS","02335000",1997-06-09,1660,"A"
"USGS","02335000",1997-06-10,1830,"A"
"USGS","02335000",1997-06-11,2350,"A"
"USGS","02335000",1997-06-12,2390,"A"
"USGS","02335000",1997-06-13,2830,"A"
"USGS","02335000",1997-06-14,1800,"A"
"USGS","02335000",1997-06-15,1100,"A"
"USGS","02335000",1997-06-16,2260,"A"
"USGS","02335000",1997-06-17,3360,"A"
"USGS","02335000",1997-06-18,3880,"A"
"USGS","02335000",1997-06-19,4100,"A"
"USGS","02335000",1997-06-20,4350,"A"
"USGS","02335000",1997-06-21,2700,"A"
"USGS","02335000",1997-06-22,2390,"A"
"USGS","02335000",1997-06-23,3430,"A"
"USGS","02335000",1997-06-24,3930,"A"
"USGS","02335000",1997-06-25,3690,"A"
"USGS","02335000",1997-06-26,3980,"A"
"USGS","02335000",1997-06-27,4110,"A"
"USGS","02335000",1997-06-28,2790,"A"
"USGS","02335000",1997-06-29,2420,"A"
"USGS","02335000",1997-06-30,2420,"A"
"USGS","02335000",1997-07-01,2880,"A"
"USGS","02335000",1997-07-02,2510,"A"
"USGS","02335000",1997-07-03,2740,"A"
"USGS","02335000",1997-07-04,2610,"A"
"USGS","02335000",1997-07-05,1630,"A"
"USGS","02335000",1997-07-06,955,"A"
"USGS","02335000",1997-07-07,1670,"A"
"USGS","02335000",1997-07-08,2080,"A"
"USGS","02335000",1997-07-09,1930,"A"
"USGS","02335000",1997-07-10,1970,"A"
"USGS","02335000",1997-07-11,1970,"A"
"USGS","02335000",1997-07-12,1710,"A"
"USGS","02335000",1997-07-13,765,"A"
"USGS","02335000",1997-07-14,1480,"A"
"USGS","02335000",1997-07-15,1870,"A"
"USGS","02335000",1997-07-16,2120,"A"
"USGS","02335000",1997-07-17,2370,"A"
"USGS","02335000",1997-07-18,1640,"A"
"USGS","02335000",1997-07-19,1230,"A"
"USGS","02335000",1997-07-20,833,"A"
"USGS","02335000",1997-07-21,1660,"A"
"USGS","02335000",1997-07-22,2400,"A"
"USGS","02335000",1997-07-23,3230,"A"
"USGS","02335000",1997-07-24,3280,"A"
"USGS","02335000",1997-07-25,2710,"A"
"USGS","02335000",1997-07-26,1370,"A"
"USGS","02335000",1997-07-27,805,"A"
"USGS","02335000",1997-07-28,1360,"A"
"USGS","02335000",1997-07-29,1970,"A"
"USGS","02335000",1997-07-30,1600,"A"
"USGS","02335000",1997-07-31,2120,"A"
"USGS","02335000",1997-08-01,1620,"A"
"USGS","02335000",1997-08-02,1010,"A"
"USGS","02335000",1997-08-03,693,"A"
"USGS","02335000",1997-08-04,1580,"A"
"USGS","02335000",1997-08-05,1780,"A"
"USGS","02335000",1997-08-06,1870,"A"
"USGS","02335000",1997-08-07,1600,"A"
"USGS","02335000",1997-08-08,1990,"A"
"USGS","02335000",1997-08-09,1150,"A"
"USGS","02335000",1997-08-10,978,"A"
"USGS","02335000",1997-08-11,2100,"A"
"USGS","02335000",1997-08-12,3430,"A"
"USGS","02335000",1997-08-13,2790,"A"
"USGS","02335000",1997-08-14,2470,"A"
"USGS","02335000",1997-08-15,2570,"A"
"USGS","02335000",1997-08-16,1430,"A"
"USGS","02335000",1997-08-17,931,"A"
"USGS","02335000",1997-08-18,2200,"A"
"USGS","02335000",1997-08-19,2570,"A"
"USGS","02335000",1997-08-20,2420,"A"
"USGS","02335000",1997-08-21,2450,"A"
"USGS","02335000",1997-08-22,2360,"A"
"USGS","02335000",1997-08-23,1190,"A"
"USGS","02335000",1997-08-24,789,"A"
"USGS","02335000",1997-08-25,1770,"A"
"USGS","02335000",1997-08-26,2200,"A"
"USGS","02335000",1997-08-27,2900,"A"
"USGS","02335000",1997-08-28,2520,"A"
"USGS","02335000",1997-08-29,2980,"A"
"USGS","02335000",1997-08-30,1670,"A"
"USGS","02335000",1997-08-31,1140,"A"
"USGS","02335000",1997-09-01,2420,"A"
"USGS","02335000",1997-09-02,2970,"A"
"USGS","02335000",1997-09-03,3010,"A"
"USGS","02335000",1997-09-04,3010,"A"
"USGS","02335000",1997-09-05,3020,"A"
"USGS","02335000",1997-09-06,1550,"A"
"USGS","02335000",1997-09-07,1120,"A"
"USGS","02335000",1997-09-08,2610,"A"
"USGS","02335000",1997-09-09,3830,"A"
"USGS","02335000",1997-09-10,2950,"A"
"USGS","02335000",1997-09-11,3440,"A"
"USGS","02335000",1997-09-12,3090,"A"
"USGS","02335000",1997-09-13,1750,"A"
"USGS","02335000",1997-09-14,706,"A"
"USGS","02335000",1997-09-15,2780,"A"
"USGS","02335000",1997-09-16,3870,"A"
"USGS","02335000",1997-09-17,3550,"A"
"USGS","02335000",1997-09-18,3830,"A"
"USGS","02335000",1997-09-19,2980,"A"
"USGS","02335000",1997-09-20,1970,"A"
"USGS","02335000",1997-09-21,985,"A"
"USGS","02335000",1997-09-22,3360,"A"
"USGS","02335000",1997-09-23,3510,"A"
"USGS","02335000",1997-09-24,3850,"A"
"USGS","02335000",1997-09-25,5000,"A"
"USGS","02335000",1997-09-26,3200,"A"
"USGS","02335000",1997-09-27,1260,"A"
"USGS","02335000",1997-09-28,1280,"A"
"USGS","02335000",1997-09-29,2250,"A"
"USGS","02335000",1997-09-30,1850,"A"
"USGS","02335000",1997-10-01,1500,"A"
"USGS","02335000",1997-10-02,1490,"A"
"USGS","02335000",1997-10-03,1820,"A"
"USGS","02335000",1997-10-04,1050,"A"
"USGS","02335000",1997-10-05,901,"A"
"USGS","02335000",1997-10-06,1520,"A"
"USGS","02335000",1997-10-07,1940,"A"
"USGS","02335000",1997-10-08,2520,"A"
"USGS","02335000",1997-10-09,2370,"A"
"USGS","02335000",1997-10-10,2220,"A"
"USGS","02335000",1997-10-11,1370,"A"
"USGS","02335000",1997-10-12,943,"A"
"USGS","02335000",1997-10-13,1460,"A"
"USGS","02335000",1997-10-14,1610,"A"
"USGS","02335000",1997-10-15,2500,"A"
"USGS","02335000",1997-10-16,1790,"A"
"USGS","02335000",1997-10-17,1420,"A"
"USGS","02335000",1997-10-18,837,"A"
"USGS","02335000",1997-10-19,829,"A"
"USGS","02335000",1997-10-20,2020,"A"
"USGS","02335000",1997-10-21,3210,"A"
"USGS","02335000",1997-10-22,3480,"A"
"USGS","02335000",1997-10-23,3590,"A"
"USGS","02335000",1997-10-24,3910,"A"
"USGS","02335000",1997-10-25,2210,"A"
"USGS","02335000",1997-10-26,3110,"A"
"USGS","02335000",1997-10-27,3210,"A"
"USGS","02335000",1997-10-28,2810,"A"
"USGS","02335000",1997-10-29,1600,"A"
"USGS","02335000",1997-10-30,1620,"A"
"USGS","02335000",1997-10-31,2210,"A"
"USGS","02335000",1997-11-01,865,"A"
"USGS","02335000",1997-11-02,787,"A"
"USGS","02335000",1997-11-03,857,"A"
"USGS","02335000",1997-11-04,1760,"A"
"USGS","02335000",1997-11-05,2300,"A"
"USGS","02335000",1997-11-06,1490,"A"
"USGS","02335000",1997-11-07,1460,"A"
"USGS","02335000",1997-11-08,783,"A"
"USGS","02335000",1997-11-09,752,"A"
"USGS","02335000",1997-11-10,1140,"A"
"USGS","02335000",1997-11-11,1710,"A"
"USGS","02335000",1997-11-12,1470,"A"
"USGS","02335000",1997-11-13,1600,"A"
"USGS","02335000",1997-11-14,1610,"A"
"USGS","02335000",1997-11-15,1450,"A"
"USGS","02335000",1997-11-16,811,"A"
"USGS","02335000",1997-11-17,1090,"A"
"USGS","02335000",1997-11-18,2420,"A"
"USGS","02335000",1997-11-19,4830,"A"
"USGS","02335000",1997-11-20,1600,"A"
"USGS","02335000",1997-11-21,940,"A"
"USGS","02335000",1997-11-22,1960,"A"
"USGS","02335000",1997-11-23,923,"A"
"USGS","02335000",1997-11-24,1170,"A"
"USGS","02335000",1997-11-25,1730,"A"
"USGS","02335000",1997-11-26,1440,"A"
"USGS","02335000",1997-11-27,1130,"A"
"USGS","02335000",1997-11-28,1080,"A"
"USGS","02335000",1997-11-29,778,"A"
"USGS","02335000",1997-11-30,847,"A"
"USGS","02335000",1997-12-01,879,"A"
"USGS","02335000",1997-12-02,1390,"A"
"USGS","02335000",1997-12-03,1120,"A"
"USGS","02335000",1997-12-04,1270,"A"
"USGS","02335000",1997-12-05,1590,"A"
"USGS","02335000",1997-12-06,788,"A"
"USGS","02335000",1997-12-07,788,"A"
"USGS","02335000",1997-12-08,1550,"A"
"USGS","02335000",1997-12-09,1270,"A"
"USGS","02335000",1997-12-10,1110,"A"
"USGS","02335000",1997-12-11,1090,"A"
"USGS","02335000",1997-12-12,1080,"A"
"USGS","02335000",1997-12-13,777,"A"
"USGS","02335000",1997-12-14,757,"A"
"USGS","02335000",1997-12-15,1810,"A"
"USGS","02335000",1997-12-16,2260,"A"
"USGS","02335000",1997-12-17,1740,"A"
"USGS","02335000",1997-12-18,2110,"A"
"USGS","02335000",1997-12-19,2110,"A"
"USGS","02335000",1997-12-20,1090,"A"
"USGS","02335000",1997-12-21,1040,"A"
"USGS","02335000",1997-12-22,1090,"A"
"USGS","02335000",1997-12-23,2300,"A"
"USGS","02335000",1997-12-24,3100,"A"
"USGS","02335000",1997-12-25,2740,"A"
"USGS","02335000",1997-12-26,2050,"A"
"USGS","02335000",1997-12-27,1730,"A"
"USGS","02335000",1997-12-28,1970,"A"
"USGS","02335000",1997-12-29,2510,"A"
"USGS","02335000",1997-12-30,1920,"A"
"USGS","02335000",1997-12-31,2400,"A"
"USGS","02335000",1998-01-01,2170,"A"
"USGS","02335000",1998-01-02,1650,"A"
"USGS","02335000",1998-01-03,856,"A"
"USGS","02335000",1998-01-04,782,"A"
"USGS","02335000",1998-01-05,1520,"A"
"USGS","02335000",1998-01-06,2130,"A"
"USGS","02335000",1998-01-07,2470,"A"
"USGS","02335000",1998-01-08,1950,"A"
"USGS","02335000",1998-01-09,5260,"A"
"USGS","02335000",1998-01-10,3370,"A"
"USGS","02335000",1998-01-11,2810,"A"
"USGS","02335000",1998-01-12,2850,"A"
"USGS","02335000",1998-01-13,3740,"A"
"USGS","02335000",1998-01-14,3720,"A"
"USGS","02335000",1998-01-15,2570,"A"
"USGS","02335000",1998-01-16,3670,"A"
"USGS","02335000",1998-01-17,1830,"A"
"USGS","02335000",1998-01-18,2240,"A"
"USGS","02335000",1998-01-19,2530,"A"
"USGS","02335000",1998-01-20,3830,"A"
"USGS","02335000",1998-01-21,3970,"A"
"USGS","02335000",1998-01-22,3530,"A"
"USGS","02335000",1998-01-23,1410,"A"
"USGS","02335000",1998-01-24,2570,"A"
"USGS","02335000",1998-01-25,1520,"A"
"USGS","02335000",1998-01-26,3520,"A"
"USGS","02335000",1998-01-27,6380,"A"
"USGS","02335000",1998-01-28,5420,"A"
"USGS","02335000",1998-01-29,4890,"A"
"USGS","02335000",1998-01-30,5030,"A"
"USGS","02335000",1998-01-31,2540,"A"
"USGS","02335000",1998-02-01,831,"A"
"USGS","02335000",1998-02-02,2770,"A"
"USGS","02335000",1998-02-03,4620,"A"
"USGS","02335000",1998-02-04,6600,"A"
"USGS","02335000",1998-02-05,4500,"A"
"USGS","02335000",1998-02-06,6710,"A"
"USGS","02335000",1998-02-07,6580,"A"
"USGS","02335000",1998-02-08,6540,"A"
"USGS","02335000",1998-02-09,6970,"A"
"USGS","02335000",1998-02-10,8030,"A"
"USGS","02335000",1998-02-11,5850,"A"
"USGS","02335000",1998-02-12,4930,"A"
"USGS","02335000",1998-02-13,6770,"A"
"USGS","02335000",1998-02-14,6140,"A"
"USGS","02335000",1998-02-15,6700,"A"
"USGS","02335000",1998-02-16,4070,"A"
"USGS","02335000",1998-02-17,4220,"A"
"USGS","02335000",1998-02-18,7530,"A"
"USGS","02335000",1998-02-19,7650,"A"
"USGS","02335000",1998-02-20,7280,"A"
"USGS","02335000",1998-02-21,7530,"A"
"USGS","02335000",1998-02-22,5960,"A"
"USGS","02335000",1998-02-23,3350,"A"
"USGS","02335000",1998-02-24,7490,"A"
"USGS","02335000",1998-02-25,6770,"A"
"USGS","02335000",1998-02-26,7510,"A"
"USGS","02335000",1998-02-27,5040,"A"
"USGS","02335000",1998-02-28,7480,"A"
"USGS","02335000",1998-03-01,3510,"A"
"USGS","02335000",1998-03-02,5460,"A"
"USGS","02335000",1998-03-03,7410,"A"
"USGS","02335000",1998-03-04,7390,"A"
"USGS","02335000",1998-03-05,5470,"A"
"USGS","02335000",1998-03-06,2280,"A"
"USGS","02335000",1998-03-07,2750,"A"
"USGS","02335000",1998-03-08,5740,"A"
"USGS","02335000",1998-03-09,4510,"A"
"USGS","02335000",1998-03-10,4200,"A"
"USGS","02335000",1998-03-11,6270,"A"
"USGS","02335000",1998-03-12,7410,"A"
"USGS","02335000",1998-03-13,7260,"A"
"USGS","02335000",1998-03-14,7360,"A"
"USGS","02335000",1998-03-15,4450,"A"
"USGS","02335000",1998-03-16,7110,"A"
"USGS","02335000",1998-03-17,7320,"A"
"USGS","02335000",1998-03-18,3680,"A"
"USGS","02335000",1998-03-19,1630,"A"
"USGS","02335000",1998-03-20,5070,"A"
"USGS","02335000",1998-03-21,6920,"A"
"USGS","02335000",1998-03-22,6920,"A"
"USGS","02335000",1998-03-23,7510,"A"
"USGS","02335000",1998-03-24,5210,"A"
"USGS","02335000",1998-03-25,5190,"A"
"USGS","02335000",1998-03-26,4600,"A"
"USGS","02335000",1998-03-27,5110,"A"
"USGS","02335000",1998-03-28,2220,"A"
"USGS","02335000",1998-03-29,1150,"A"
"USGS","02335000",1998-03-30,1360,"A"
"USGS","02335000",1998-03-31,2410,"A"
"USGS","02335000",1998-04-01,2100,"A"
